fastqFileNumber,sample,bam_path,perturbation_id,locus,perturbation,marker,locus_coverage,coverage_notes,log2_length_scaled,status
293,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
293,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,1,0
294,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
294,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.07,,1,0
294,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.11,,3.58,0
294,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,2.32,0
295,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
295,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
295,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.04,,2,0
295,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
296,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.03,,0,0
296,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
296,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.09,,3,0
296,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_1.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
297,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.05,,1,0
297,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
297,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1.58,0
297,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_30_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.14,,3,0
298,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
298,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
298,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1,0
298,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_1.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
299,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
299,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
299,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1.58,0
299,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,1,0
300,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.05,,1,0
300,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
300,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.06,,2,0
300,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_3.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
301,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
301,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
301,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
301,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_45_none_4.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
302,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.05,,1,0
302,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
302,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.14,,3.46,0
302,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_1.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,1,0
303,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
303,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
303,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1,0
303,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.06,,1.58,0
304,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
304,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
304,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
304,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_3.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,1,0
305,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
305,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
305,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
305,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_60_none_4.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
306,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
306,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
306,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.09,,2.32,0
306,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_1.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,1,0
307,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.05,,1,0
307,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
307,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1,0
307,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
308,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
308,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
308,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1,0
308,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_3.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.06,,1.58,0
309,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
309,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
309,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
309,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_90_none_4.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
310,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
310,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
310,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
310,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_1.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
311,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
311,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
311,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.03,,1,0
311,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
312,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
312,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
312,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.04,,1.58,0
312,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_3.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0.03,,1,0
313,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
313,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
313,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.02,,1,0
313,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_180_none_4.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
